bundesland,diesel,e5,e10,date
Berlin,2.171944764926449,2.1261615229304875,2.0563725122584366,2022-03-28 00:00:00
Brandenburg,2.1841127783618464,2.086315205963873,1.9878282519353916,2022-03-28 00:00:00
Bremen,2.1739094567404424,2.134927565392354,2.054760563380281,2022-03-28 00:00:00
Hamburg,2.159917996225768,2.1096915422885574,2.0244287184765826,2022-03-28 00:00:00
Hessen,2.1726310295055558,2.098029069181968,1.9911739451512205,2022-03-28 00:00:00
Mecklenburg-Vorpommern,2.171863076758377,2.024173428969061,1.910808692859437,2022-03-28 00:00:00
Niedersachsen,2.174206940106559,2.0694623828770897,1.883948029579276,2022-03-28 00:00:00
Nordrhein-Westfalen,2.1663414646257744,2.0881449356324406,1.995311360222462,2022-03-28 00:00:00
Rheinland-Pfalz,2.1437718233200758,2.076949759263136,1.996612378759333,2022-03-28 00:00:00
Saarland,2.1510341789052068,2.072961548731642,1.9596777036048063,2022-03-28 00:00:00
Sachsen,2.174956944988893,2.1105026786880963,1.996314125179668,2022-03-28 00:00:00
Sachsen-Anhalt,2.170344079409698,2.057062543921293,1.906527670414617,2022-03-28 00:00:00
Schleswig-Holstein,2.177332298136646,2.050942942394349,1.8895437827304835,2022-03-28 00:00:00
Thüringen,2.1911634237421382,2.11980080581761,1.9505705581761008,2022-03-28 00:00:00
bundesweit,2.1742517810447857,2.088133743726585,1.9700844092786027,2022-03-28 00:00:00
Baden-Württemberg,2.1627737605640167,2.094725448547024,2.0077691508112263,2022-03-29 00:00:00
Bayern,2.166322219158657,2.0740948085709783,1.9449913935717664,2022-03-29 00:00:00
Berlin,2.15725580781415,2.10774419218585,2.041170010559662,2022-03-29 00:00:00
Brandenburg,2.1576957888719512,2.058014386432927,1.96112871570122,2022-03-29 00:00:00
Bremen,2.16000796812749,2.1284741035856576,2.048631474103586,2022-03-29 00:00:00
Hamburg,2.13956872772354,2.1036979699364635,2.0147568572756858,2022-03-29 00:00:00
Hessen,2.153694258064516,2.0848913870967745,1.9761496451612903,2022-03-29 00:00:00
Mecklenburg-Vorpommern,2.1518267885960194,2.001621086605702,1.891596772458311,2022-03-29 00:00:00
Niedersachsen,2.156495131397562,2.0570025382376755,1.8757905516290672,2022-03-29 00:00:00
Nordrhein-Westfalen,2.1520802387267906,2.077525911189704,1.9843343280282932,2022-03-29 00:00:00
Rheinland-Pfalz,2.12081436653072,2.066468490988028,1.9838380476253128,2022-03-29 00:00:00
Saarland,2.1314017721518987,2.0747668354430377,1.9690121518987345,2022-03-29 00:00:00
Sachsen,2.138423118177803,2.076531200706669,1.9669255473531453,2022-03-29 00:00:00
Sachsen-Anhalt,2.1429760802469136,2.0316265432098763,1.88435768175583,2022-03-29 00:00:00
Schleswig-Holstein,2.1615669254838337,2.036853169544559,1.872336191910998,2022-03-29 00:00:00
Thüringen,2.153832804627729,2.0738075200597126,1.9096449897368912,2022-03-29 00:00:00
bundesweit,2.1542310252101764,2.0720437210296785,1.9546368742341969,2022-03-29 00:00:00
Baden-Württemberg,2.1301549916354467,2.0731054640559834,1.986620909026649,2022-03-30 00:00:00
Bayern,2.135498135226179,2.05476024623035,1.92256264035932,2022-03-30 00:00:00
Berlin,2.102951302378256,2.084969422423556,2.0150975368063424,2022-03-30 00:00:00
Brandenburg,2.107888343189336,2.041877317831012,1.9458910494136512,2022-03-30 00:00:00
Bremen,2.1252868686868687,2.102337373737374,2.014997575757576,2022-03-30 00:00:00
Hamburg,2.104726677288016,2.08929385731988,2.0052965126571074,2022-03-30 00:00:00
Hessen,2.1158241750559283,2.068865666946309,1.9632926454138704,2022-03-30 00:00:00
Mecklenburg-Vorpommern,2.115640853210045,1.983732268572029,1.8653096564043288,2022-03-30 00:00:00
Niedersachsen,2.1202822158259806,2.039735171990752,1.861829424810079,2022-03-30 00:00:00
Nordrhein-Westfalen,2.1218022756038395,2.0639779031747705,1.9704854577576203,2022-03-30 00:00:00
Rheinland-Pfalz,2.088149304060841,2.0548110202324583,1.973356220404649,2022-03-30 00:00:00
Saarland,2.0973550967741934,2.052908129032258,1.9450363870967744,2022-03-30 00:00:00
Sachsen,2.1087960517882323,2.0472088193821305,1.93597968209204,2022-03-30 00:00:00
Sachsen-Anhalt,2.1067610746697816,2.017691886063438,1.8696209902057688,2022-03-30 00:00:00
Schleswig-Holstein,2.1244593252048256,2.0254021030901237,1.8625584155860917,2022-03-30 00:00:00
Thüringen,2.1187094818081587,2.033589029768468,1.8710780962881293,2022-03-30 00:00:00
bundesweit,2.1202091197517428,2.0539582657881934,1.9365219425210165,2022-03-30 00:00:00
Baden-Württemberg,2.1153007428597794,2.063850643658008,1.9784767913994368,2022-03-31 00:00:00
Bayern,2.1099529049816588,2.042753066698221,1.91319475012819,2022-03-31 00:00:00
